,0,1,2,3,4,5,6,7,8
0,0.037,0.0715,0.064,0.0505,0.091,0.0895,0.3795,0.1505,0.0665
1,0.0435,0.061,0.069,0.046,0.068,0.0745,0.3965,0.1725,0.069
2,0.2315,0.337,0.218,0.052,0.0325,0.0175,0.0715,0.028,0.012
3,0.2355,0.364,0.27,0.0465,0.0215,0.006,0.0375,0.0085,0.0105
