BlockDepth,ResTime
0.842126994,0.591437145
0.862387454,0.349962038
0.885906742,0.380283541
0.866647936,0.636088963
0.849043427,0.689365812
0.758653248,1.031038123
0.826946872,0.925415674
0.870787429,0.475503314
0.787728625,0.469649859
0.858259256,0.461699251
0.844092596,0.484086225
0.847768986,0.827915037
0.91122891,0.228002629
0.704341135,0.26628476
0.882431178,0.329568013
0.764218408,1.377732228
0.823761016,0.589316378
0.884761526,0.37293364
0.868430057,0.381764672
0.89879577,0.238366193
0.812318597,2.687582326
0.95413592,0.318760255
0.866434404,0.459261478
0.827014011,0.408521734
0.850559057,1.197907104
0.798253547,0.712405138
0.803240087,0.880345665
0.86040102,0.397463324
0.791467339,0.690072434
0.802197515,1.337009615
0.747339188,0.760048126
0.922996463,0.234354367
0.87896727,0.328873703
0.870404193,0.451175682
0.889332855,0.315503736
0.810952303,1.229393799
0.749186556,0.548080244
0.87513383,0.564875785
0.82124461,0.533452572
0.698472133,0.435698888
0.860178831,0.512167755
0.860797388,0.5912146
0.856080743,0.367101951
0.87516431,0.353583328
0.743767848,0.650002427
0.859094189,1.072571666
0.915777242,0.273236912
0.886545971,0.288744444
0.89998528,0.330684271
0.759425392,0.82017252
0.903482026,0.319472946
0.815556695,0.744831052
0.693904634,0.480424512
0.891542067,0.328839483
0.91166601,0.178717743
0.763561056,0.436583372
0.842484932,0.64661934
0.892362305,0.475349253
0.707656529,0.838144595
0.554276103,1.039087345
0.855084435,0.327643962
0.904758066,0.301720154
0.749119476,0.516264491
0.816210793,0.468756528
0.812982313,1.536810103
0.553211614,0.926928711
0.686080849,0.514912406
0.698741894,0.471336973
0.798526932,1.233106213
0.784833792,2.108802694
0.789013124,0.587832862
0.830625256,0.678886073
0.849788417,0.530041539
0.817138371,0.529817004
0.795120823,0.436747473
0.815334521,0.621024673
0.830690758,0.657482012
0.84566251,0.397171135
0.858498702,0.604417219
0.82435413,0.51961754
0.890758573,0.368115257
0.848417013,1.04347682
0.830334639,0.849653134
0.780818057,0.528799084
0.870650533,0.458469337
0.827971767,1.621105565
0.806371535,0.727866446
0.746486563,0.423299495
0.841823945,0.539600103
0.880894996,0.438689576
0.912914416,0.196511634
0.879032548,0.360037786
0.87330864,0.517956615
0.871550079,0.410809876
0.77505433,0.659825465
0.863940547,0.45201287
0.829910219,0.487387382
0.780840627,0.371266563
0.85760335,0.380177369
0.839901532,0.5810467
0.873872261,0.448369059
0.703359159,0.467535514
0.832533791,1.340671887
0.83474718,1.305271131
0.884034473,0.301018694
0.827403636,0.869356847
0.856541271,0.413462143
0.7760434,1.707834666
0.792547978,0.71112436
0.806724976,2.009919188
0.832460768,0.484938738
0.875322358,0.47876116
0.736373184,1.108974373
0.807957866,0.462789109
0.8347284,0.358928094
0.871027676,0.362077213
0.736539567,0.774055879
0.817475685,0.523814018
0.894084034,0.302565991
0.885805684,0.316625604
0.867540556,0.368664333
0.707805089,0.485971972
0.71390983,0.576448778
0.813795564,0.522221729
0.885821579,0.328218764
0.881898172,0.43750529
0.849723134,0.413132997
0.890804891,0.412231508
0.835724413,0.788150614
0.903451389,0.223985418
0.876345593,0.436367013
0.879557435,0.370512631
0.875093032,0.483404176
0.732379338,1.071513301
0.903524678,0.204230025
0.854215532,0.493418394
0.741685324,0.977355399
0.850029168,0.976946649
0.892599387,0.343074087
0.700537072,0.348293325
0.910522238,0.236998261
0.811619424,0.569864709
0.844362416,0.499732582
0.887382914,0.331008351
0.80300356,0.759775597
0.873903124,0.414226617
0.880163631,0.284065516
0.795725268,0.317687076
0.87595872,0.361339087
0.88290153,0.373132978
0.820089891,0.633045724
0.831652955,0.698797004
0.731352603,0.466393458
0.882417182,0.330135583
0.811062435,1.017525045
0.827849625,0.528238238
0.789064167,0.497818033
0.821103315,0.641204745
0.847858082,0.418645038
0.844033013,0.451407032
0.882904622,0.304435576
0.848584509,0.510151006
0.843763422,0.66018266
0.706158921,0.373937527
0.841180745,0.355070178
0.853539339,0.519776451
0.828774993,0.632349012
0.791329169,1.120320979
0.888863039,0.468539421
0.827062695,0.514900569
0.790478245,0.478390393
0.757979735,2.072685901
0.84859269,0.657932971
0.735953782,0.541413397
0.789240521,0.720190232
0.85951845,0.394995756
0.83580457,0.666625648
0.883077394,0.348788708
0.855136174,0.495410078
0.882656474,0.512730853
0.819020607,0.527503702
0.878712067,0.399138248
0.808666979,0.490883241
0.88150425,0.458695337
0.868900904,0.338913761
0.819160347,0.950286655
0.77951269,0.419472355
0.843009699,0.351002342
0.724222506,0.7663229
0.897149497,0.389574536
0.844335674,0.448214421
0.898404176,0.314982168
0.902488084,0.275389771
0.690947559,0.75531173
0.809376522,0.45984739
0.792689609,1.756179603
0.872329475,0.478559276
0.838857555,0.8059853
0.875121592,0.626152727
0.809559891,0.538733998
0.869848817,0.391540998
0.830391176,1.195061695
0.841820688,0.412057818
0.824500202,0.569125194
0.927483391,0.375748337
0.769373307,0.459841146
0.866541701,0.489604517
0.732977169,0.42658593
0.771917421,0.410419048
0.823760291,0.858362228
0.850241753,0.48294879
0.814247583,0.870292636
0.820424603,0.742174913
0.903100149,0.231063533
0.840758905,0.518069422
0.818306472,0.550083486
0.852753703,0.646250953
0.80404675,0.638068812
0.840935141,1.388278571
0.880694888,0.286020144
0.784829839,0.427078664
0.828022441,0.662997831
0.85475295,0.41542931
0.899248662,0.261652682
0.873930647,0.474120148
0.876229719,0.358785232
0.709216291,0.489404783
0.897702742,0.300287544
0.688796996,0.779351036
0.773358316,0.421178473
0.831429577,0.592081749
0.900361961,0.425715032
0.717909457,0.545335648
0.858434845,0.389917441
0.839974737,0.351269375
0.843957062,0.621589201
0.706650101,0.742461991
0.793962789,0.788841989
0.860779933,0.572837747
0.567704949,0.785491931
0.867540473,0.582397513
0.843007922,0.839317871
0.805713121,0.433067926
0.745350527,4.258401268
