BlockDepth,ResTime
0.924747429,0.705781861
0.854336206,0.776280531
0.823655615,1.230659543
0.852484594,0.581794018
0.844488092,2.606525075
0.883678592,0.569826572
0.830392921,1.698570382
0.883548235,0.511803128
0.812603408,1.527946574
0.835149017,1.804201259
0.810343961,0.875791798
0.855610633,2.729364806
0.900993326,0.480949308
0.829651485,1.160867663
0.847931357,0.614708872
0.857930274,1.261754664
0.791618995,0.290584424
0.625410009,2.555585727
0.608609763,0.971275122
0.717784388,0.470275738
0.874717035,0.277190052
0.823453892,0.501985583
0.40991525,2.180218369
0.830875482,1.507695139
0.838469997,1.041516492
0.830260794,0.723779923
0.548821379,1.019863698
0.909455726,0.207903404
0.532775214,0.362192093
0.824876198,0.410441235
0.852248071,1.266853353
0.587810282,1.086605514
0.823191582,1.611868702
0.886614794,0.448611713
0.861571291,0.795047366
0.918300525,0.175124582
0.782851573,0.472100583
0.810086307,0.788155748
0.906940199,0.248285818
0.763456852,1.507143394
0.852139303,0.51170262
0.886908511,0.23234582
0.854702934,0.359960637
0.871240729,0.825106696
0.91076868,0.227832467
0.864639242,0.321665452
0.83283097,1.168405062
0.856881139,0.527516604
0.852469815,0.402451435
0.897811584,0.361043262
0.821832308,1.967269534
0.884438249,0.368845152
0.820225727,1.70601671
0.877901596,0.494223288
0.892944802,0.363995809
0.877543533,0.50388388
0.738381705,0.464214171
0.818477097,0.630917089
0.844785074,0.607827742
0.862373652,0.853944174
0.881908164,0.26020453
0.842749723,1.020221234
0.843887694,0.453217669
0.857718853,0.805998889
0.891503965,0.26484688
0.845660815,2.520331932
0.856884665,1.080010221
0.838000006,1.991338662
0.87470919,0.540676176
0.836674761,1.083046361
0.610019206,2.980288857
0.807226742,0.962274322
0.585261693,1.416255126
0.896467768,0.325849898
0.563742154,1.305228367
0.895739888,0.339579656
0.834569294,1.421212315
0.851830052,0.610643873
0.864039158,0.58199971
0.596031431,5.38450751
0.825713016,0.866810099
0.843555236,0.931553378
0.610269496,1.827741314
0.568070094,3.230480131
0.841193859,1.586349888
0.036715171,0.535335788
0.726132392,1.292025836
0.823041813,0.852515005
0.858961455,0.641873119
0.831845797,0.860532218
0.833326241,0.68849189
0.81919654,0.581758906
0.593735889,0.966052637
0.834163958,1.76904874
0.826476395,0.584340449
0.63972523,0.624501917
0.82428046,0.857566907
0.862627269,0.634037858
0.804155803,0.837704325
0.527217929,1.839322864
0.799336,0.539175113
0.871344549,0.463371536
0.823775945,0.642291324
0.741802305,0.92329432
0.922646343,0.36544666
0.794610838,0.608312394
0.84937736,1.552810582
0.854998532,0.869383999
0.805291631,0.659664208
0.865619802,0.596357077
0.89816221,0.246833074
0.722597272,0.817064605
0.849000996,1.072979098
0.577082463,5.960444501
0.893323822,0.767679909
0.870089075,0.528041053
0.592820799,3.06305003
0.874443538,0.681377007
0.855410669,0.929482267
0.755695281,0.448653358
0.847599908,0.502187286
0.839765328,0.73216601
0.912431011,0.277417172
0.881713035,0.38026602
0.903438394,0.386972272
0.850666535,2.149481124
0.853799497,0.431380374
0.876313033,0.75749687
0.833393261,1.997466429
0.888813103,0.874041895
0.525459124,0.5455209
0.876171309,0.367234393
0.864749729,0.651525613
0.834439595,0.663175997
0.834841715,0.666704261
0.883130554,0.423650148
0.872937049,0.588055201
0.878653099,0.554854772
0.870929332,0.482025416
0.839256662,0.726833788
0.854733846,0.589977972
0.850876863,0.660355129
0.860960114,0.493161355
0.609106889,1.650644515
0.845448541,0.73059617
0.620221717,1.631360201
0.879421309,0.560995526
0.843016407,0.402923299
0.815849189,0.801351782
0.826799082,0.547874963
0.854344035,1.192621464
0.838304734,1.291323668
0.850086396,1.933546122
0.456238563,1.101041081
0.874559477,1.062567052
0.692604626,0.194341624
0.923447929,0.273648434
0.796898713,0.804566305
0.913351512,0.633820969
0.846131951,0.933978637
0.838593793,1.633225445
0.713590466,0.421692419
0.838374588,1.208500141
0.851257443,2.083779615
0.84039346,0.664156163
0.885338369,0.46181735
0.865908476,0.48122006
0.894883155,0.309208504
0.91865098,0.235404439
0.881484277,0.332112371
0.624687526,1.7481828
0.9205103,0.235123739
0.575508999,3.965812127
0.865193639,0.460967079
0.881128509,0.318483696
0.790108721,1.605855439
0.611005556,5.420492185
0.633707347,0.497351827
0.825640953,0.322203752
0.86170609,0.541366738
0.614266673,2.687165858
0.883699158,0.328202809
0.852296002,0.946544337
0.86741753,1.578637499
0.822569768,0.801567213
0.825704065,0.832547473
0.851776909,1.59089327
0.864843862,0.497305898
0.581471808,1.784171181
0.612472739,1.476554792
0.581441748,1.287707499
0.84228503,0.323761703
0.818968445,0.747962102
0.856870411,1.403351593
0.895708588,0.578801683
0.847362808,0.591416791
0.891944975,0.560613099
0.876843917,0.293321392
0.848918479,1.397815972
0.849356262,0.365039239
0.767246031,0.407460825
0.830187446,0.485898558
0.835724745,0.917066628
0.691010993,0.565254488
0.811070297,0.500680706
0.805812332,1.391234622
0.874591234,0.470062956
0.777890047,0.488446172
0.662730083,0.792004144
0.866042185,0.523716337
0.894732307,0.282648816
0.835033963,0.932787622
0.603473251,2.931110271
0.845977341,0.528425315
0.879352257,0.319548368
0.869510742,1.403515878
0.607060309,3.345474308
0.848400246,0.884369341
0.842863103,1.15838688
0.828823794,2.707017389
0.83333156,0.360212385
0.68846226,0.936914046
0.832551411,0.980592853
0.856629962,0.619811748
0.873665467,0.24776656
0.882626891,0.328739376
0.654345651,0.776435837
0.860623334,0.583813516
0.861569486,0.393224189
0.839695104,1.168863798
0.834692715,0.787988068
0.795097955,0.505919533
0.879761643,0.270221443
0.83564307,1.678538178
0.636840421,1.236385111
0.830841896,0.591280196
0.831899523,0.472731801
0.886179461,0.375394685
0.839734149,0.961815498
0.870594844,0.405366407
0.843605319,1.427975882
0.84881442,0.54986696
0.853430949,0.690572321
0.918520694,0.254548074
0.866850122,0.964850672
0.825207354,0.578047403
0.901425755,0.60297198
0.875970987,0.947952489
0.890530967,0.360014783
0.725445564,0.484614585
0.855513669,0.447683352
0.59054055,0.965610142
0.759243829,1.124450602
0.695963634,0.801079164
0.842291105,0.847971807
0.822272324,0.430734745
0.837079481,1.520005132
0.639800516,2.00768697
0.852936134,0.879277486
0.630044076,1.020029184
0.841876813,1.353748245
0.838772169,1.279170669
0.861584038,0.380295363
0.875760997,0.314769604
0.576028727,1.216103413
0.882986546,0.304408473
0.863273796,0.630744454
0.835290497,1.958804243
0.522913418,2.417055281
0.619103156,0.564879886
0.598286841,2.369578384
0.845141374,0.781536271
0.90072136,0.484340757
0.832712669,0.768153895
0.839420174,0.935037608
0.81150928,0.289967255
0.899385276,0.346414318
0.60112713,2.574640568
0.909513799,0.225631326
0.856820077,0.35143726
0.837039848,1.719966507
0.841158199,0.448000953
0.818750964,0.414375785
0.860988462,0.801317827
0.839365792,0.689582176
0.902712776,0.385474558
0.605530471,3.249406353
0.836085067,1.762981279
0.887915064,0.627778054
0.845374225,0.980183323
0.877526161,0.54194889
0.590840228,1.20834068
0.840712645,1.185360139
0.863404841,1.463839902
0.889978451,0.386722873
0.646853296,1.191841192
0.827062027,0.259322581
0.875638206,0.596971006
0.859821078,0.486097635
0.873187719,0.486088013
0.550407525,0.448731184
0.822226628,1.051947054
0.831738287,0.380171561
0.627621868,1.619545183
0.828077293,0.399013364
0.857715741,0.951207619
0.649176955,0.899227576
0.870421341,0.339963001
0.849153019,0.783520563
0.819995277,1.40133564
0.554677341,1.71893995
0.579645418,1.871275968
0.861910738,0.984445426
0.862786817,1.071796789
0.833846819,0.649951816
0.918930091,0.301938673
0.780136331,0.460492706
0.775978832,0.668325409
0.754544982,0.408154278
0.633047549,2.770441274
0.834439354,1.226180316
0.945500668,0.377155818
0.843865501,0.638064213
0.890961465,0.471107912
0.847239571,0.353047597
0.564140048,1.307837152
0.733510303,0.801068349
0.852729809,0.371944153
0.850701988,1.430492038
0.854919034,0.388503383
0.76597547,0.705536059
0.867259386,0.973312521
0.872537877,0.393283653
0.858555428,0.302180525
0.884000931,0.319557055
0.843004981,2.754553014
0.88492496,0.45239435
0.612642846,0.666136318
0.465357234,0.404521561
0.83682712,0.499123375
0.852332927,1.239315919
0.807815921,0.699949885
0.881729336,0.369293263
0.917789501,0.322059511
0.876124295,0.416893254
0.855495141,1.021463347
0.825701691,0.714583146
0.899539247,0.197733693
0.797448245,0.635162562
0.852394136,0.669096278
0.77560885,0.775174274
0.839440483,1.765617814
0.889867049,0.365523253
0.823235858,0.644185849
0.697282493,3.238613223
0.852322079,0.675309426
0.759785015,2.368407587
0.832877175,1.371006789
0.845018165,1.092256258
0.861194151,0.755661025
0.834852889,1.754811501
0.852119745,0.439210673
0.890243432,0.228480641
0.859158014,0.638378148
0.85593057,0.917194618
0.831145033,2.448988244
0.825982299,0.724124677
0.646290527,1.147297611
0.987012987,0.040001153
0.841540444,0.649179877
0.855577422,0.63120384
0.928448041,0.283547698
0.84394277,2.053631438
0.623186101,1.340933304
0.854082903,0.358849968
0.599177622,0.57346804
0.861196329,3.562713266
0.506258708,1.160267863
0.816117797,2.925016249
0.862833206,0.794781963
0.907746132,0.289528689
0.826993419,1.143908797
0.836874341,0.971567766
0.857858888,0.497037704
0.871980386,0.355946429
0.867523699,0.384047216
0.836687375,2.131882959
0.885718979,0.439331113
0.833127226,0.925727646
0.835894639,0.349893351
0.873732946,0.33948058
0.849872943,3.037404468
0.852218132,1.297566663
0.902476085,0.328820195
0.819996763,0.699754408
0.618252372,0.87049493
0.640931743,0.435437133
0.568722121,2.402660902
0.861214139,0.307419705
0.851498306,1.840997026
0.769332675,1.142345584
0.871931506,0.467913842
0.881581185,0.284958241
0.901873318,0.267066103
0.559794843,0.564013514
0.817064591,0.418016768
0.823382079,1.15600199
0.532045858,0.471992995
0.621817402,2.300581608
0.816496739,1.417807633
0.844747021,1.673487411
0.87478059,0.961671149
0.650663055,0.535908897
0.63665036,0.908476293
0.883731711,0.578557428
0.677056656,0.923328299
0.870108,0.375340612
0.887912748,0.381733638
0.663359945,0.73434929
0.853169185,1.021439987
0.829808631,1.183086972
0.702351952,0.418311392
0.882453338,0.681913729
0.846809831,0.957947025
