BlockDepth,ResTime
0.856172032,0.314948194
0.888722271,0.349931414
0.842965921,1.039200707
0.783650814,1.129509187
0.844156721,0.393419369
0.840363365,1.749640925
0.841168337,0.800852445
0.868934515,0.324932005
0.861491207,0.406212711
0.712319901,0.951475354
0.876910463,0.254072951
0.630721264,1.333498956
0.810668432,0.519130624
0.869250062,0.438764319
0.849709277,0.29894996
0.8757079,0.424842422
0.72692611,0.535345616
0.84065554,0.611987121
0.853513838,1.357071172
0.767933988,0.410573128
0.844654714,0.477746374
0.757647563,0.630973897
0.638477684,0.318517218
0.874909701,0.584881213
0.628278994,1.625397173
0.798137545,0.510473552
0.523118217,2.903910681
0.890985452,0.284889973
0.82965478,0.803088727
0.663508807,0.631296654
0.83980569,1.674605774
0.824717836,0.550893293
0.822561056,0.682495432
0.87586821,0.355947375
0.882130578,0.265276589
0.865048724,0.459563719
0.851090584,1.090719923
0.846483742,1.151750725
0.874684969,0.509587893
0.839290537,0.417710739
0.844867775,0.448724985
0.854078057,0.619803144
0.610216976,1.520816967
0.825372024,0.518572333
0.87842703,0.300186446
0.729757254,3.032645851
0.658590001,1.156330537
0.853041183,0.593318095
0.838466054,0.85317944
0.839568575,0.432978775
0.550527418,1.592850156
0.806174619,0.640007005
0.892532766,0.274497244
0.66096837,0.850434399
0.883476319,0.323173629
0.854497568,0.492868252
0.80672797,0.712018732
0.877038914,0.871584248
0.877369532,0.202395214
0.806918807,0.609262577
0.768993611,0.51922599
0.676452826,1.672880273
0.828868294,1.288914216
0.836454569,0.553260496
0.89706648,0.409460204
0.783738445,0.497742013
0.72177372,0.559328777
0.559674289,1.049781804
0.848261388,0.3519062
0.833672636,0.651145307
0.835655432,0.398202191
0.907671644,0.244872302
0.832879745,0.685638579
0.819584592,1.641496935
0.897071679,0.208217523
0.815159504,0.743387962
0.859683415,0.441904692
0.706216172,0.465393538
0.821438026,1.650574902
0.693429275,0.339911761
0.685228765,1.113446989
0.787786413,1.630045971
0.83202819,1.144993955
0.88155298,0.415791085
0.706306445,0.576718304
0.831022892,0.330125976
0.718443932,0.659170235
0.629962278,1.402844838
0.695184491,0.54379227
0.845497725,0.416739423
0.830858258,1.920001869
0.812447748,0.957540705
0.82628227,1.285962189
0.888869465,0.335488515
0.906464173,0.332444692
0.804565212,0.317300313
0.848864958,0.311399734
0.604321491,0.596929582
0.868761218,0.310452409
0.901450215,0.317901976
0.689582406,3.240972222
0.806684432,0.471180205
0.661356968,1.948236821
0.843261122,0.48047274
0.893142298,0.272806566
0.89620654,0.297859676
0.800967685,0.912245376
0.859693184,0.362317736
0.821417741,0.422552689
0.818739954,1.661644296
0.804061636,1.449109156
0.750180558,0.427779126
0.661230467,0.460951238
0.616857981,1.025920789
0.901770703,0.255771697
0.774683408,2.077976093
0.895842444,0.257440753
0.818076312,1.969625031
0.777672469,0.563205731
0.874336415,0.365314425
0.826398189,0.548187149
0.822409851,1.360325928
0.856631699,0.264594932
0.89169494,0.335551967
0.668785692,0.41984673
0.833665922,0.554625728
0.831322136,2.743109787
0.811016929,0.956265656
0.873014199,0.558931794
0.847398431,0.429918105
0.859994299,0.502028519
0.740694996,0.447594377
0.845148653,0.381628724
0.789180313,0.488951254
0.876355549,0.349777545
0.74415994,0.68968481
0.658375938,1.008804027
0.790512788,2.565909454
0.820786906,1.661551257
0.803695665,1.543896974
0.812127743,0.489752782
0.85194919,0.53928652
0.41019759,2.848409045
0.751861614,0.384955316
0.693989101,0.419892448
0.766280899,3.668985524
0.757308354,0.52859963
0.877723146,0.346706902
0.886979645,0.313201787
0.853908673,0.380490941
0.815058457,0.45167479
0.866860609,0.437948275
0.853146676,0.488180855
0.945283493,0.250465209
0.879767364,0.363644025
0.865990537,0.363043394
0.82792792,0.725422473
0.917230224,0.207624764
0.794392355,0.580970252
0.894294989,0.238928602
0.902845739,0.329389777
0.833189084,1.069636746
0.870486761,0.381628405
0.638777638,1.080299173
0.569629843,1.161765573
0.845196398,0.353020932
0.835614453,1.013722656
0.864651654,0.361345858
0.851375045,0.544759619
0.834002508,0.839178103
0.761429378,0.641621378
0.834951232,0.389693944
0.839148294,0.398342713
0.721739083,1.518993828
0.820958726,0.480127991
0.64943608,3.209950388
0.856818339,1.20918899
0.869570751,0.398565134
0.783668815,1.409172752
0.900305769,0.213329047
0.849273161,1.05055091
0.875276522,0.35668634
0.885713177,0.291398502
0.783259129,2.136921754
0.89705513,0.26538875
0.899540547,0.323828402
0.701923902,0.657109815
0.812333392,0.64420368
0.625119974,1.537708642
0.842877005,0.792304431
0.663679037,0.597044541
0.837297434,2.000071623
0.855838576,0.390955798
0.883383328,0.319393758
0.841515777,0.351292288
0.859987827,0.362513588
0.815911825,0.558910422
0.782051356,2.089785963
0.677636479,0.400161606
0.840632925,0.498385385
0.659245015,0.43771686
0.863745253,0.37044023
0.850047186,0.60706061
0.855907193,0.793302147
0.714844971,4.107062693
0.8574473,0.541765407
0.836990678,0.424890003
0.830187508,0.681081627
0.883556268,0.489955365
0.88632359,0.205007798
0.658973439,0.838063603
0.826045696,0.551641288
0.850758254,0.402975077
0.825693462,1.344070892
0.837196406,1.676749532
0.864452034,0.480365898
0.867350565,0.64765054
0.826278477,0.619039288
0.838186071,0.743621116
0.811657808,0.801024355
0.823565835,0.433363058
0.8295712,0.797417654
0.83635658,1.450055279
0.884351449,0.419253623
0.845414677,0.512509671
0.839518595,0.620985236
0.756248101,1.079931152
0.655779342,1.405666977
0.834314784,0.487947547
0.85845215,0.329978972
0.888978645,0.359418548
0.891602311,0.287775692
0.854068617,0.309848858
0.626880552,1.097603344
0.620872292,0.797634838
0.915668385,0.185392527
0.836884598,0.37900064
0.637422468,0.891334512
0.866180714,0.320501068
0.869584924,0.345526043
0.760131019,0.84184462
0.818288676,0.414919456
0.657171345,0.540093141
0.833429903,0.710274255
0.856142008,0.430847502
0.759152494,0.449311561
0.881867927,0.337983013
0.819896184,0.481711354
0.818042862,1.443461335
0.088463418,0.416889064
0.843902486,0.360021208
0.825600329,0.881369097
0.83012569,0.667014653
0.872826154,0.360676479
0.895377269,0.30819784
0.847456248,0.490483272
0.849240471,0.587135665
0.864983613,0.303806414
0.82909744,0.613564624
0.888717879,0.454212647
0.811437391,0.784712079
0.83482102,0.362403742
0.855262292,0.581586358
0.663587952,0.530724662
0.878350918,0.453271801
0.848760384,0.480252157
0.823258242,1.513862527
0.875896127,0.289140979
0.706901666,1.178559102
0.809155319,0.287146695
0.897180336,0.29148345
0.720534153,0.418262666
0.828556639,0.503142032
0.887758138,0.311621162
0.836895035,1.0700575
0.88770718,0.266987656
0.822983975,1.029764297
0.828448106,0.786650248
0.752043964,0.400336517
0.797466795,1.07661631
0.892050378,0.367782924
0.689349968,0.447946577
0.856305217,0.305932995
0.910826726,0.182106305
0.854508104,0.715614845
0.831575993,0.52017639
0.81964495,0.929793959
0.641500081,0.419191686
0.323635407,0.695894315
0.820785587,0.941037244
0.888376697,0.225431378
0.709743106,0.533880172
0.860517869,0.928641057
0.888286748,0.368972712
0.559935545,0.813595394
0.858189208,0.357763823
0.864325906,0.431492783
0.910327039,0.248871656
0.830600455,0.469723754
0.728229808,0.46036035
0.839570956,0.760535401
0.850871888,0.957764795
0.817183932,1.351242816
0.758316009,0.485731933
0.584113955,1.067248507
0.8291692,2.86778297
0.630933375,0.682566282
0.902202283,0.294761893
0.846675152,0.390811392
0.806397705,1.060152395
0.730830919,0.54920144
0.681618412,0.672544515
0.769921731,0.531119443
0.846028942,0.501195427
0.826185731,0.638568333
0.773102635,0.639174863
0.886014904,0.337026697
0.841031278,1.291131786
0.841569493,0.563068189
0.797715749,1.231482848
0.849683871,0.434002473
0.559210048,0.6091894
0.884846975,0.332495693
0.861093925,0.364815188
0.637509844,1.49982105
0.759728957,0.528610712
0.835606882,0.868187711
0.829842074,0.446256569
0.801142366,0.630100914
0.84303954,0.530748258
0.796984091,0.911854477
0.798453968,0.46059491
0.812824964,0.896597634
0.641681366,0.69778105
0.650773736,0.478126403
0.777779204,1.132031488
0.816212665,1.0050592
0.841670456,0.945960811
0.85055179,1.533000061
0.853170689,0.570978342
0.67990709,0.908826496
0.660400893,1.350973527
0.641213112,0.587119457
0.794824032,0.309939336
0.639729705,0.808336936
0.915297063,0.244390709
0.774261403,0.673375015
0.786567345,1.090964399
0.834452381,1.511735739
0.889245419,0.348744333
0.797102887,0.710081325
0.913618928,0.19718708
0.654082555,0.949147605
0.891949325,0.300064637
0.882648604,0.462278115
0.716141892,0.568119394
0.803573563,0.836264594
0.840189979,0.370509766
0.645878229,0.600117007
0.863014395,0.472756077
0.626282545,1.897207892
0.801163907,0.822218847
0.820483071,1.688567941
0.877753894,0.33132203
0.825735279,1.51242127
0.844698926,0.559307706
0.85331972,0.869391401
0.89958339,0.206032132
0.818457855,1.158497577
0.726527243,0.530324473
0.709212775,1.600652509
0.613424735,0.915305326
0.686009006,0.950673935
0.903142722,0.242628163
0.657712453,0.91228108
0.641375331,0.702747474
0.886661233,0.29372469
0.731118304,0.819767566
0.8988089,0.355932229
0.702328847,1.124590406
0.858078911,0.711625923
0.848751691,0.440585021
0.897442055,0.345707036
0.858336,0.839732802
0.809864246,0.492554084
0.864588459,0.650376864
0.832498079,0.49966542
0.836876784,0.330946813
0.831026868,1.324651244
0.849622004,0.964718419
0.219807182,0.5367684
0.82089437,1.399676587
0.706443961,0.461119891
0.833683425,1.328848261
0.837821195,0.950884562
0.795844826,1.021393532
0.619796287,0.915834668
0.848505466,0.420462097
0.602482506,1.670619449
0.889631501,0.341835736
0.654270655,12.62910301
0.612448871,1.157199086
0.766310602,0.758204594
0.834952493,0.473567708
0.809691299,0.598121314
0.828385827,0.490478105
0.859642613,0.95060698
0.855117899,0.644020977
0.865423758,0.504983813
0.878521818,0.474462717
0.667445528,1.139135128
0.905898202,0.257946462
0.835886661,0.351239324
0.850975354,0.568605451
0.822394526,0.739177099
0.827167984,2.660809373
0.869855799,0.375052347
0.826908697,2.299338384
0.764886897,2.22942911
0.89961267,0.357918501
0.851395899,0.297205031
0.845961594,0.951148749
0.830044134,1.235746721
0.771442173,1.696011795
0.82499575,0.651068608
0.806159631,0.857501506
0.89101882,0.268031065
0.700165449,1.394593947
0.842117454,0.761906444
0.905653564,0.258811563
0.869178522,0.424353959
0.798812608,0.82080849
0.768654695,0.397662243
0.891983275,0.304054895
0.841783521,0.573971861
0.819941341,0.440092772
0.789436417,0.392604416
0.889459764,0.302996968
0.842221953,1.205552357
0.545715139,0.649506411
0.781106915,0.829549406
0.885966658,0.42082555
0.859307064,0.344097015
0.867622317,0.469761417
0.870490358,0.292650382
0.614161447,0.850933759
0.895208511,0.313849755
0.765018726,0.399192932
0.844909951,0.519103722
0.788460543,1.712123116
0.909245428,0.238897075
0.683403016,2.038465267
0.809455964,0.811119191
0.743382514,0.535668383
0.914642154,0.184195785
0.764658076,0.92446649
0.898405562,0.22593749
0.866155822,0.409567577
0.882172022,0.441396737
0.654597684,0.507643288
0.856152036,0.322940347
0.629477601,1.493995916
0.845555441,0.419508548
0.832973137,1.10218116
0.756353466,4.872093687
0.693422146,0.380858091
0.869273575,0.379108103
0.844393765,0.793473132
0.843497649,0.480961164
0.854968722,0.421432903
0.56127158,0.949429975
0.823110323,1.003684808
0.889858836,0.359172777
0.804087623,0.477484605
0.6567873,0.438447243
0.742903141,1.101664878
0.863880258,0.416891366
0.808828608,0.689509222
0.819753296,0.42262746
0.884844317,0.448864879
0.669610041,1.364301314
0.834318149,0.470916132
0.804900826,0.316509648
0.833943577,1.053166806
0.837719255,0.949035335
0.827436935,0.377408776
0.747842581,0.415950799
0.82643703,0.500499051
0.646122636,0.690357757
0.86040776,1.419385903
0.827743809,0.66179405
0.83644606,0.519319473
0.7925752,1.172773802
0.818368101,0.942234608
0.831427305,1.953986298
0.861733669,0.533994937
0.649456607,0.919069367
0.827750067,0.633182116
0.595102162,0.606763018
0.706890696,0.870876453
0.604497771,2.218902758
0.806476098,0.538168808
0.805331514,0.648575422
0.569762805,0.895927338
0.650816388,0.940255482
0.80735763,0.863046773
0.714969694,0.439189134
0.881488107,0.50104707
0.623802296,0.76124563
0.82486416,1.169969326
0.850423603,0.31184681
0.858810695,0.659577016
0.871695884,0.482101285
0.614035311,1.171481456
0.859426797,0.542552131
0.89906445,0.199234108
0.849550154,0.416793492
0.826818404,0.498787989
0.800363105,0.37048923
0.521028669,1.759671188
0.640133044,0.571832242
0.55654499,0.666435666
0.832157223,1.561929663
0.891186619,0.380910508
0.873813073,0.335255415
0.850955922,0.528465819
0.869768852,0.596628107
0.792488325,1.011284088
0.837417936,0.320255774
0.750190381,0.622573987
0.738351064,0.45724067
0.819256441,0.881199542
0.873741059,0.296645711
0.856441586,1.703690754
0.721715025,0.469195038
0.855821712,0.981619179
0.820041841,0.753886729
0.910056043,0.315128718
0.883149388,0.421080027
0.899973622,0.261450942
0.817056234,2.458894721
0.896990509,0.288825408
0.811007714,0.632448576
0.522084177,1.24349173
0.824055679,1.053750932
0.887161636,0.333332627
0.842332401,0.619487596
0.81093199,0.619399161
0.891844791,0.305226249
0.715685156,0.55417617
0.696688775,0.896374671
0.812055404,0.531058462
0.861246535,0.673094319
0.883178151,0.291464832
0.863148564,0.360615305
0.752135604,2.354511082
0.847656077,0.509152595
0.830891881,0.490049902
0.861385787,0.468669269
0.629924431,1.214974047
0.861743988,0.598333477
0.681912174,0.494760666
0.87947958,0.352792668
0.798455113,0.689413898
0.851216564,0.337613979
0.829146248,1.596869112
0.817477545,0.858779235
0.605011147,0.815554219
0.64423243,0.621028175
0.86681109,0.437198855
0.677243529,0.517830508
0.848329547,0.739669299
0.594924501,0.887600456
0.615653339,1.292907701
0.861329493,0.315260352
0.82938921,0.538957848
0.856916269,0.321142142
0.893120909,0.347041264
0.894140297,0.268417622
0.842973315,1.078065419
0.847637371,0.611307621
0.824237795,0.770332122
0.867691014,0.342965331
0.813072805,0.492907967
0.749172096,0.690444413
0.856229878,0.504968758
0.777964176,0.438918311
0.666418275,1.207359127
0.898891794,0.296839167
0.855264601,0.500586924
0.698958283,1.557606719
0.606012113,1.029664046
0.890250232,0.627861299
0.858549694,0.858823437
0.793409022,1.071118491
0.881011779,0.55476173
0.819327726,0.500378926
0.882556793,0.352832226
0.8213461,0.749394388
0.89389602,0.25267611
0.831391323,0.698875907
0.810881727,0.899105364
0.854370373,0.502079516
0.732104662,0.546138257
0.891536561,0.432480723
0.644094629,0.806028688
0.802640794,0.869615359
0.863460301,0.617436165
0.836074127,0.915974091
0.800692072,0.418736164
0.811600002,0.983980539
0.858875349,0.910692123
0.821461819,0.646421254
0.874760547,0.289811543
0.822512874,2.137407836
0.860719835,0.294876844
0.806947395,0.651383569
0.831193047,0.681103497
0.840082588,0.520413888
0.674246765,0.738027792
0.750149747,0.746688243
0.85363091,0.370041295
0.874874137,0.353009176
0.86055564,0.48013796
0.862150017,0.349167314
0.907814592,0.19503919
0.514601869,12.35853173
0.672365498,1.012106389
0.842393983,0.514434402
0.812446254,0.360951164
0.875796596,0.751850885
0.624732308,1.371507678
0.813245025,0.597553884
0.85983921,0.394511926
0.870143829,0.44364186
0.583121663,0.830592054
0.812214762,0.678505115
0.826652528,0.823061366
0.836780064,0.774073467
0.864808738,0.418436704
0.898366682,0.290993132
0.791383876,0.308098661
0.851984028,0.369563388
0.83415616,0.583105382
0.875248823,0.419471617
0.842778284,0.69060899
0.772328985,0.827911444
0.566449753,1.190689476
0.835852155,0.439860814
0.645322441,0.759977845
0.847498222,1.659308606
0.858862299,0.332510043
0.81931577,0.459591537
0.824911671,0.551504799
0.834550156,0.484244273
0.821494776,0.688721335
0.903779442,0.278516373
0.816826419,1.806057337
0.870591008,0.314292091
0.891910758,0.45357293
0.876605035,0.533922405
0.821240215,0.4505769
0.838563224,0.555232802
0.838046746,0.830674422
0.862601373,0.282218373
0.666324381,1.45291672
0.874329183,0.513551653
0.816388354,0.793550823
0.842394471,1.078073048
0.852028023,0.464286741
0.833542335,0.776754284
0.802670798,0.753858728
0.903083585,0.179719718
0.756746348,1.26320104
0.894777574,0.270402843
0.878199816,0.444052337
0.737654649,0.973044178
0.771563986,0.478582058
0.883755495,0.283429632
0.795303942,0.449605571
0.815957673,1.939156199
0.699767154,0.990154236
0.882831027,0.430446908
0.854336882,0.321801209
0.837770903,0.537978369
0.546205311,0.584044889
0.726546336,10.29715244
0.89315844,0.277700308
0.782578146,0.450102705
0.482552487,1.62839392
0.812364227,1.139649126
0.815331612,1.018678882
0.852451914,1.007704366
0.604095616,1.666592995
0.857269268,0.413903298
0.77265872,0.688938064
0.663635101,0.574804004
0.870261383,0.624088088
0.788951441,1.205875662
0.89364418,0.281752484
0.882579387,0.303011799
0.693858232,0.7373515
0.649680902,0.968412469
0.90141368,0.207264433
0.810771808,0.760974342
0.715063734,1.223713427
0.749647955,1.699406334
0.869379196,0.332477608
0.852844593,0.523958129
0.845790983,1.263124629
0.803164383,0.674415924
0.820885498,1.07911968
0.823707223,1.050042329
0.854333313,0.583747697
0.863740939,0.345260842
0.842654955,0.938862705
0.879534437,0.49219111
0.849713703,0.951194273
0.868369802,0.405405476
0.852716533,0.446010355
0.817722415,0.368484654
0.850734065,1.382401348
0.839044024,1.257572006
0.850031261,0.35164624
0.858244232,0.368454242
0.788986559,0.400051857
0.797184822,0.532905984
0.774185822,0.676574641
0.849531017,0.688940632
0.830521212,0.759654021
0.864348079,0.382138408
0.70033502,0.499883196
0.576800424,2.878425498
0.869992872,0.330034952
0.85204684,0.646765491
0.817264447,0.510138889
0.855950053,0.781565863
0.844492007,0.911418567
0.872748478,0.562109086
0.693414928,0.304560153
0.859596071,0.466664462
0.823864817,1.130931711
0.636582846,0.568192931
0.824172024,0.519570307
0.838544723,1.92499422
0.725053546,0.620511999
0.867482495,0.362127841
0.853716424,1.822431358
0.66020927,2.034403058
0.489166382,3.294139165
0.883150455,0.508948503
0.900571659,0.356945212
0.905265445,0.234105419
0.899239718,0.288845027
0.672046434,0.526000951
0.801514776,1.945331935
0.846888623,0.313978233
0.919255503,0.186230575
0.852313561,0.440253622
0.824044144,1.070514756
0.829061655,0.421569262
0.852921383,0.552530636
0.816173181,1.030413929
0.889999265,0.315347954
0.878800256,0.315899456
0.835341993,0.513425548
0.893663338,0.316487814
0.800148623,0.879822451
0.846839654,0.493114573
0.800806881,1.042792436
0.859294568,0.741902541
0.871719927,0.341670538
0.698717178,1.301631645
0.813659423,0.561502751
0.853705411,0.647906263
0.688615118,0.778911315
0.859817298,0.739156105
0.823280921,0.816256334
0.811541597,1.023933073
0.890010977,0.31778932
0.846352051,0.412761764
0.891872228,0.409075398
0.747650366,0.611716827
0.848915137,0.540081508
0.812410612,0.690521231
0.841077623,0.618629645
0.896544059,0.251750715
0.797341742,0.592008645
0.830189038,1.049361856
0.848118316,0.440064903
0.875098087,0.314201941
0.796280133,1.017554975
0.876833507,0.547979964
0.831622545,0.630176561
0.844116804,0.633379095
0.855442356,0.681532225
0.906051103,0.346756211
0.882885392,0.320720379
0.984985512,0.565909348
0.961589179,0.377825871
0.961453462,0.822019313
0.910913821,0.469851049
0.983872646,0.278754492
0.988372092,0.319996016
0.988372092,0.160389012
0.839229256,0.830705304
0.859681204,0.482513416
0.82814826,0.891441756
0.813993756,0.676786216
0.917691683,0.17671733
0.913288035,0.315720436
0.874867027,0.349158826
0.74470532,0.938335795
0.675175279,0.924749683
0.827235074,0.54024729
